,season,id,name,short_name,home_team,away_team,home_captain,away_captain,venue_name,home_team_name,away_team_name
644,2013.0,598013,Kolkata Knight Riders v Sunrisers Hyderabad,KKR v SRH,KKR,SRH,Gautam Gambhir,Kumar Sangakkara,"Eden Gardens, Kolkata",Kolkata Knight Riders , Sunrisers Hyderabad
645,2013.0,598014,Rajasthan Royals v Kings XI Punjab,RR v KXIP,RR,KXIP,Rahul Dravid,Adam Gilchrist,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Kings XI Punjab
646,2013.0,598015,Chennai Super Kings v Pune Warriors,CSK v PWI,CSK,PWI,MS Dhoni,Ross Taylor,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Pune Warriors
647,2013.0,598016,Kings XI Punjab v Kolkata Knight Riders,KXIP v KKR,KXIP,KKR,Adam Gilchrist,Gautam Gambhir,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Kolkata Knight Riders
648,2013.0,598017,Royal Challengers Bangalore v Delhi Daredevils,RCB v DC,RCB,DC,Virat Kohli,Mahela Jayawardene,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Delhi Darede
649,2013.0,598018,Pune Warriors v Sunrisers Hyderabad,PWI v SRH,PWI,SRH,Angelo Mathews,Cameron White,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Sunrisers Hyderabad
650,2013.0,598019,Rajasthan Royals v Mumbai Indians,RR v MI,RR,MI,Rahul Dravid,Ricky Ponting,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Mumbai Indians
651,2013.0,598020,Delhi Daredevils v Chennai Super Kings,DC v CSK,DC,CSK,Mahela Jayawardene,MS Dhoni,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
652,2013.0,598021,Sunrisers Hyderabad v Kings XI Punjab,SRH v KXIP,SRH,KXIP,Cameron White,Adam Gilchrist,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Kings XI Punjab
653,2013.0,598022,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,KKR,CSK,Gautam Gambhir,MS Dhoni,"Eden Gardens, Kolkata",Kolkata Knight Riders , Chennai Super Kings
654,2013.0,598023,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,RCB,RR,Virat Kohli,Rahul Dravid,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Rajasthan Royals
655,2013.0,598024,Delhi Daredevils v Mumbai Indians,DC v MI,DC,MI,Mahela Jayawardene,Ricky Ponting,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
656,2013.0,598025,Kings XI Punjab v Pune Warriors,KXIP v PWI,KXIP,PWI,Adam Gilchrist,Aaron Finch,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Pune Warriors
657,2013.0,598026,Chennai Super Kings v Rajasthan Royals,CSK v RR,CSK,RR,MS Dhoni,Rahul Dravid,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Rajasthan Royals
658,2013.0,598027,Royal Challengers Bangalore v Pune Warriors,RCB v PWI,RCB,PWI,Virat Kohli,Aaron Finch,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Pune Warriors
659,2013.0,598059,Delhi Daredevils v Kings XI Punjab,DC v KXIP,DC,KXIP,Mahela Jayawardene,Adam Gilchrist,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
660,2013.0,598029,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Gautam Gambhir,Rohit Sharma,"Eden Gardens, Kolkata",Kolkata Knight Riders , Mumbai Indians
661,2013.0,598030,Chennai Super Kings v Sunrisers Hyderabad,CSK v SRH,CSK,SRH,MS Dhoni,Cameron White,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Sunrisers Hyderabad
662,2013.0,598031,Kolkata Knight Riders v Kings XI Punjab,KKR v KXIP,KKR,KXIP,Gautam Gambhir,Adam Gilchrist,"Eden Gardens, Kolkata",Kolkata Knight Riders , Kings XI Punjab
663,2013.0,598032,Rajasthan Royals v Sunrisers Hyderabad,RR v SRH,RR,SRH,Rahul Dravid,Kumar Sangakkara,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Sunrisers Hyderabad
664,2013.0,598033,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,MI,RCB,Rohit Sharma,Virat Kohli,"Wankhede Stadium, Mumbai",Mumbai Indians , Royal Challengers Bangalore
665,2013.0,598034,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Gautam Gambhir,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kolkata Knight Riders
666,2013.0,598035,Delhi Daredevils v Pune Warriors,DC v PWI,DC,PWI,Mahela Jayawardene,Aaron Finch,"Shaheed Veer Narayan Singh International Stadium, Raipur",Delhi Darede,ils 
667,2013.0,598036,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Rahul Dravid,Virat Kohli,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Royal Challengers Bangalore
668,2013.0,598037,Mumbai Indians v Kings XI Punjab,MI v KXIP,MI,KXIP,Rohit Sharma,David Hussey,"Wankhede Stadium, Mumbai",Mumbai Indians , Kings XI Punjab
669,2013.0,598038,Pune Warriors v Chennai Super Kings,PWI v CSK,PWI,CSK,Aaron Finch,MS Dhoni,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Chennai Super Kings
670,2013.0,598039,Sunrisers Hyderabad v Mumbai Indians,SRH v MI,SRH,MI,Kumar Sangakkara,Rohit Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Mumbai Indians
671,2013.0,598040,Delhi Daredevils v Kolkata Knight Riders,DC v KKR,DC,KKR,Mahela Jayawardene,Gautam Gambhir,"Shaheed Veer Narayan Singh International Stadium, Raipur",Delhi Darede,ils 
672,2013.0,598041,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,CSK,KXIP,MS Dhoni,David Hussey,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kings XI Punjab
673,2013.0,598042,Pune Warriors v Royal Challengers Bangalore,PWI v RCB,PWI,RCB,Aaron Finch,Virat Kohli,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Royal Challengers Bangalore
674,2013.0,598043,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,KKR,RR,Gautam Gambhir,Rahul Dravid,"Eden Gardens, Kolkata",Kolkata Knight Riders , Rajasthan Royals
675,2013.0,598044,Sunrisers Hyderabad v Delhi Daredevils,SRH v DC,SRH,DC,Kumar Sangakkara,Mahela Jayawardene,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Delhi Darede
676,2013.0,598046,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Rohit Sharma,MS Dhoni,"Wankhede Stadium, Mumbai",Mumbai Indians , Chennai Super Kings
677,2013.0,598047,Rajasthan Royals v Pune Warriors,RR v PWI,RR,PWI,Rahul Dravid,Aaron Finch,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Pune Warriors
678,2013.0,598064,Kings XI Punjab v Royal Challengers Bangalore,KXIP v RCB,KXIP,RCB,David Hussey,Virat Kohli,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Royal Challengers Bangalore
679,2013.0,598049,Rajasthan Royals v Delhi Daredevils,RR v DC,RR,DC,Rahul Dravid,Mahela Jayawardene,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Delhi Darede
680,2013.0,598050,Mumbai Indians v Kolkata Knight Riders,MI v KKR,MI,KKR,Rohit Sharma,Gautam Gambhir,"Wankhede Stadium, Mumbai",Mumbai Indians , Kolkata Knight Riders
681,2013.0,598051,Sunrisers Hyderabad v Chennai Super Kings,SRH v CSK,SRH,CSK,Kumar Sangakkara,MS Dhoni,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Chennai Super Kings
682,2013.0,598052,Kings XI Punjab v Rajasthan Royals,KXIP v RR,KXIP,RR,Adam Gilchrist,Rahul Dravid,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Rajasthan Royals
683,2013.0,598053,Pune Warriors v Kolkata Knight Riders,PWI v KKR,PWI,KKR,Aaron Finch,Gautam Gambhir,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Kolkata Knight Riders
684,2013.0,598054,Delhi Daredevils v Royal Challengers Bangalore,DC v RCB,DC,RCB,David Warner,Virat Kohli,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
685,2013.0,598055,Pune Warriors v Mumbai Indians,PWI v MI,PWI,MI,Aaron Finch,Rohit Sharma,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Mumbai Indians
686,2013.0,598056,Kings XI Punjab v Sunrisers Hyderabad,KXIP v SRH,KXIP,SRH,Adam Gilchrist,Cameron White,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Sunrisers Hyderabad
687,2013.0,598057,Kolkata Knight Riders v Royal Challengers Bangalore,KKR v RCB,KKR,RCB,Gautam Gambhir,Virat Kohli,"JSCA International Stadium Complex, Ranchi",Kolkata Knight Riders , Royal Challengers Bangalore
688,2013.0,598058,Rajasthan Royals v Chennai Super Kings,RR v CSK,RR,CSK,Rahul Dravid,MS Dhoni,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Chennai Super Kings
689,2013.0,598060,Mumbai Indians v Sunrisers Hyderabad,MI v SRH,MI,SRH,Rohit Sharma,Cameron White,"Wankhede Stadium, Mumbai",Mumbai Indians , Sunrisers Hyderabad
690,2013.0,598045,Royal Challengers Bangalore v Kings XI Punjab,RCB v KXIP,RCB,KXIP,Virat Kohli,Adam Gilchrist,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kings XI Punjab
691,2013.0,598062,Chennai Super Kings v Delhi Daredevils,CSK v DC,CSK,DC,MS Dhoni,David Warner,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Delhi Darede
692,2013.0,598061,Kolkata Knight Riders v Pune Warriors,KKR v PWI,KKR,PWI,Gautam Gambhir,Aaron Finch,"JSCA International Stadium Complex, Ranchi",Kolkata Knight Riders , Pune Warriors
693,2013.0,598063,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Rohit Sharma,Rahul Dravid,"Wankhede Stadium, Mumbai",Mumbai Indians , Rajasthan Royals
694,2013.0,598028,Kings XI Punjab v Delhi Daredevils,KXIP v DC,KXIP,DC,Adam Gilchrist,Mahela Jayawardene,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kings XI Punjab , Delhi Darede
695,2013.0,598065,Sunrisers Hyderabad v Rajasthan Royals,SRH v RR,SRH,RR,Cameron White,Rahul Dravid,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Rajasthan Royals
696,2013.0,598066,Kings XI Punjab v Mumbai Indians,KXIP v MI,KXIP,MI,Adam Gilchrist,Rohit Sharma,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kings XI Punjab , Mumbai Indians
697,2013.0,598068,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,RCB,CSK,Virat Kohli,MS Dhoni,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Chennai Super Kings
698,2013.0,598067,Pune Warriors v Delhi Daredevils,PWI v DC,PWI,DC,Aaron Finch,Mahela Jayawardene,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Delhi Darede
699,2013.0,598069,Sunrisers Hyderabad v Kolkata Knight Riders,SRH v KKR,SRH,KKR,Cameron White,Gautam Gambhir,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad , Kolkata Knight Riders
700,2013.0,598070,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Rohit Sharma,"Arun Jaitley Stadium, Delhi",Chennai Super Kings , Mumbai Indians
701,2013.0,598071,Rajasthan Royals v Sunrisers Hyderabad,RR v SRH,RR,SRH,Rahul Dravid,Cameron White,"Arun Jaitley Stadium, Delhi",Rajasthan Royals , Sunrisers Hyderabad
702,2013.0,598072,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Rohit Sharma,Rahul Dravid,"Eden Gardens, Kolkata",Mumbai Indians , Rajasthan Royals
703,2013.0,598073,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Rohit Sharma,"Eden Gardens, Kolkata",Chennai Super Kings , Mumbai Indians
704,2012.0,548306,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Mumbai Indians
705,2012.0,548307,Kolkata Knight Riders v Delhi Daredevils,KKR v DC,KKR,DC,Gautam Gambhir,Virender Sehwag,"Eden Gardens, Kolkata",Kolkata Knight Riders , Delhi Darede
706,2012.0,548308,Mumbai Indians v Pune Warriors,MI v PWI,MI,PWI,Harbhajan Singh,Sourav Ganguly,"Wankhede Stadium, Mumbai",Mumbai Indians , Pune Warriors
707,2012.0,548309,Rajasthan Royals v Kings XI Punjab,RR v KXIP,RR,KXIP,Rahul Dravid,Adam Gilchrist,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Kings XI Punjab
708,2012.0,548310,Royal Challengers Bangalore v Delhi Daredevils,RCB v DC,RCB,DC,Daniel Vettori,Virender Sehwag,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Delhi Darede
709,2012.0,548311,Deccan Chargers v Chennai Super Kings,DC v CSK,SRH,CSK,Cameron White,MS Dhoni,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Deccan Chargers , Chennai Super Kings
710,2012.0,548312,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,RR,KKR,Rahul Dravid,Gautam Gambhir,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Kolkata Knight Riders
711,2012.0,548313,Pune Warriors v Kings XI Punjab,PWI v KXIP,PWI,KXIP,Sourav Ganguly,Adam Gilchrist,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Kings XI Punjab
712,2012.0,548314,Deccan Chargers v Mumbai Indians,DC v MI,SRH,MI,Kumar Sangakkara,Harbhajan Singh,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Deccan Chargers , Mumbai Indians
713,2012.0,548315,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Daniel Vettori,Gautam Gambhir,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kolkata Knight Riders
714,2012.0,548316,Delhi Daredevils v Chennai Super Kings,DC v CSK,DC,CSK,Virender Sehwag,MS Dhoni,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
715,2012.0,548317,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Harbhajan Singh,Rahul Dravid,"Wankhede Stadium, Mumbai",Mumbai Indians , Rajasthan Royals
716,2012.0,548318,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Daniel Vettori,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Royal Challengers Bangalore
717,2012.0,548319,Kings XI Punjab v Pune Warriors,KXIP v PWI,KXIP,PWI,Adam Gilchrist,Sourav Ganguly,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Pune Warriors
718,2012.0,548320,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,KKR,RR,Gautam Gambhir,Rahul Dravid,"Eden Gardens, Kolkata",Kolkata Knight Riders , Rajasthan Royals
719,2012.0,548322,Pune Warriors v Chennai Super Kings,PWI v CSK,PWI,CSK,Sourav Ganguly,MS Dhoni,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Chennai Super Kings
720,2012.0,548323,Kolkata Knight Riders v Kings XI Punjab,KKR v KXIP,KKR,KXIP,Gautam Gambhir,Adam Gilchrist,"Eden Gardens, Kolkata",Kolkata Knight Riders , Kings XI Punjab
721,2012.0,548324,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,RCB,RR,Daniel Vettori,Rahul Dravid,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Rajasthan Royals
722,2012.0,548325,Mumbai Indians v Delhi Daredevils,MI v DC,MI,DC,Harbhajan Singh,Virender Sehwag,"Wankhede Stadium, Mumbai",Mumbai Indians , Delhi Darede
723,2012.0,548326,Rajasthan Royals v Deccan Chargers,RR v DC,RR,SRH,Rahul Dravid,Kumar Sangakkara,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Deccan Chargers
724,2012.0,548327,Royal Challengers Bangalore v Pune Warriors,RCB v PWI,RCB,PWI,Daniel Vettori,Sourav Ganguly,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Pune Warriors
725,2012.0,548328,Kings XI Punjab v Kolkata Knight Riders,KXIP v KKR,KXIP,KKR,Adam Gilchrist,Gautam Gambhir,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Kolkata Knight Riders
726,2012.0,548321,Delhi Daredevils v Deccan Chargers,DC v SRH,DC,SRH,Virender Sehwag,Kumar Sangakkara,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
727,2012.0,548330,Chennai Super Kings v Pune Warriors,CSK v PWI,CSK,PWI,MS Dhoni,Sourav Ganguly,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Pune Warriors
728,2012.0,548331,Kings XI Punjab v Royal Challengers Bangalore,KXIP v RCB,KXIP,RCB,David Hussey,Daniel Vettori,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Royal Challengers Bangalore
729,2012.0,548332,Chennai Super Kings v Rajasthan Royals,CSK v RR,CSK,RR,MS Dhoni,Rahul Dravid,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Rajasthan Royals
730,2012.0,548333,Delhi Daredevils v Pune Warriors,DC v PWI,DC,PWI,Virender Sehwag,Sourav Ganguly,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
731,2012.0,548334,Mumbai Indians v Kings XI Punjab,MI v KXIP,MI,KXIP,Harbhajan Singh,David Hussey,"Wankhede Stadium, Mumbai",Mumbai Indians , Kings XI Punjab
732,2012.0,548335,Deccan Chargers v Kolkata Knight Riders,DC v KKR,SRH,KKR,Kumar Sangakkara,Gautam Gambhir,"Barabati Stadium, Cuttack",Deccan Chargers , Kolkata Knight Riders
733,2012.0,548336,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Rahul Dravid,Daniel Vettori,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Royal Challengers Bangalore
734,2012.0,548337,Pune Warriors v Delhi Daredevils,PWI v DC,PWI,DC,Sourav Ganguly,Virender Sehwag,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Delhi Darede
736,2012.0,548339,Kings XI Punjab v Mumbai Indians,KXIP v MI,KXIP,MI,David Hussey,Harbhajan Singh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Mumbai Indians
738,2012.0,548341,Pune Warriors v Deccan Chargers,PWI v DC,PWI,SRH,Sourav Ganguly,Kumar Sangakkara,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Deccan Chargers
739,2012.0,548342,Delhi Daredevils v Mumbai Indians,DC v MI,DC,MI,Virender Sehwag,Harbhajan Singh,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
740,2012.0,548343,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,CSK,KXIP,MS Dhoni,David Hussey,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kings XI Punjab
741,2012.0,548344,Kolkata Knight Riders v Royal Challengers Bangalore,KKR v RCB,KKR,RCB,Gautam Gambhir,Daniel Vettori,"Eden Gardens, Kolkata",Kolkata Knight Riders , Royal Challengers Bangalore
742,2012.0,548345,Delhi Daredevils v Rajasthan Royals,DC v RR,DC,RR,Virender Sehwag,Rahul Dravid,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
743,2012.0,548346,Mumbai Indians v Deccan Chargers,MI v DC,MI,SRH,Harbhajan Singh,Cameron White,"Wankhede Stadium, Mumbai",Mumbai Indians , Deccan Chargers
744,2012.0,548347,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Gautam Gambhir,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kolkata Knight Riders
745,2012.0,548348,Deccan Chargers v Pune Warriors,DC v PWI,SRH,PWI,Kumar Sangakkara,Sourav Ganguly,"Barabati Stadium, Cuttack",Deccan Chargers , Pune Warriors
746,2012.0,548349,Rajasthan Royals v Delhi Daredevils,RR v DC,RR,DC,Rahul Dravid,Virender Sehwag,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Delhi Darede
747,2012.0,548350,Royal Challengers Bangalore v Kings XI Punjab,RCB v KXIP,RCB,KXIP,Daniel Vettori,David Hussey,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kings XI Punjab
748,2012.0,548351,Pune Warriors v Mumbai Indians,PWI v MI,PWI,MI,Sourav Ganguly,Harbhajan Singh,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Mumbai Indians
749,2012.0,548352,Chennai Super Kings v Deccan Chargers,CSK v DC,CSK,SRH,MS Dhoni,Kumar Sangakkara,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Deccan Chargers
750,2012.0,548353,Kolkata Knight Riders v Pune Warriors,KKR v PWI,KKR,PWI,Gautam Gambhir,Sourav Ganguly,"Eden Gardens, Kolkata",Kolkata Knight Riders , Pune Warriors
751,2012.0,548354,Kings XI Punjab v Rajasthan Royals,KXIP v RR,KXIP,RR,David Hussey,Rahul Dravid,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Rajasthan Royals
752,2012.0,548355,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Harbhajan Singh,MS Dhoni,"Wankhede Stadium, Mumbai",Mumbai Indians , Chennai Super Kings
753,2012.0,548356,Royal Challengers Bangalore v Deccan Chargers,RCB v DC,RCB,SRH,Virat Kohli,Kumar Sangakkara,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Deccan Chargers
754,2012.0,548357,Delhi Daredevils v Kolkata Knight Riders,DC v KKR,DC,KKR,Virender Sehwag,Gautam Gambhir,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
755,2012.0,548358,Pune Warriors v Rajasthan Royals,PWI v RR,PWI,RR,Sourav Ganguly,Rahul Dravid,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Rajasthan Royals
756,2012.0,548359,Deccan Chargers v Kings XI Punjab,DC v KXIP,SRH,KXIP,Kumar Sangakkara,David Hussey,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Kings XI Punjab
757,2012.0,548360,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,MI,RCB,Harbhajan Singh,Virat Kohli,"Wankhede Stadium, Mumbai",Mumbai Indians , Royal Challengers Bangalore
758,2012.0,548329,Deccan Chargers v Delhi Daredevils,SRH v DC,SRH,DC,Kumar Sangakkara,Virender Sehwag,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Delhi Darede
759,2012.0,548361,Rajasthan Royals v Chennai Super Kings,RR v CSK,RR,CSK,Rahul Dravid,MS Dhoni,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Chennai Super Kings
760,2012.0,548362,Pune Warriors v Royal Challengers Bangalore,PWI v RCB,PWI,RCB,Steven Smith,Virat Kohli,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Royal Challengers Bangalore
761,2012.0,548363,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Gautam Gambhir,Harbhajan Singh,"Eden Gardens, Kolkata",Kolkata Knight Riders , Mumbai Indians
762,2012.0,548364,Chennai Super Kings v Delhi Daredevils,CSK v DC,CSK,DC,MS Dhoni,Virender Sehwag,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Delhi Darede
763,2012.0,548365,Rajasthan Royals v Pune Warriors,RR v PWI,RR,PWI,Rahul Dravid,Sourav Ganguly,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Pune Warriors
764,2012.0,548366,Kings XI Punjab v Deccan Chargers,KXIP v DC,KXIP,SRH,David Hussey,Kumar Sangakkara,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Deccan Chargers
765,2012.0,548367,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,RCB,MI,Virat Kohli,Harbhajan Singh,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Mumbai Indians
766,2012.0,548368,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,KKR,CSK,Gautam Gambhir,MS Dhoni,"Eden Gardens, Kolkata",Kolkata Knight Riders , Chennai Super Kings
767,2012.0,548369,Delhi Daredevils v Kings XI Punjab,DC v KXIP,DC,KXIP,Virender Sehwag,David Hussey,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
768,2012.0,548370,Mumbai Indians v Kolkata Knight Riders,MI v KKR,MI,KKR,Harbhajan Singh,Gautam Gambhir,"Wankhede Stadium, Mumbai",Mumbai Indians , Kolkata Knight Riders
769,2012.0,548371,Kings XI Punjab v Chennai Super Kings,KXIP v CSK,KXIP,CSK,Adam Gilchrist,MS Dhoni,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kings XI Punjab , Chennai Super Kings
770,2012.0,548372,Delhi Daredevils v Royal Challengers Bangalore,DC v RCB,DC,RCB,Mahela Jayawardene,Virat Kohli,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
771,2012.0,548373,Deccan Chargers v Rajasthan Royals,DC v RR,SRH,RR,Cameron White,Rahul Dravid,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Rajasthan Royals
772,2012.0,548374,Kings XI Punjab v Delhi Daredevils,KXIP v DC,KXIP,DC,Adam Gilchrist,Mahela Jayawardene,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kings XI Punjab , Delhi Darede
773,2012.0,548375,Pune Warriors v Kolkata Knight Riders,PWI v KKR,PWI,KKR,Sourav Ganguly,Gautam Gambhir,"Maharashtra Cricket Association Stadium, Pune",Pune Warriors , Kolkata Knight Riders
774,2012.0,548376,Deccan Chargers v Royal Challengers Bangalore,DC v RCB,SRH,RCB,Kumar Sangakkara,Virat Kohli,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Royal Challengers Bangalore
775,2012.0,548377,Rajasthan Royals v Mumbai Indians,RR v MI,RR,MI,Rahul Dravid,Harbhajan Singh,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Mumbai Indians
776,2012.0,548378,Delhi Daredevils v Kolkata Knight Riders,DC v KKR,DC,KKR,Virender Sehwag,Gautam Gambhir,"Maharashtra Cricket Association Stadium, Pune",Delhi Darede,ils 
777,2012.0,548379,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Harbhajan Singh,"M.Chinnaswamy Stadium, Bengaluru",Chennai Super Kings , Mumbai Indians
